jcp2022_id,broad_sample
JCP2022_912643,ccsbBroad304_13564
JCP2022_912644,ccsbBroad304_13565
JCP2022_912645,ccsbBroad304_13566
JCP2022_912646,ccsbBroad304_13567
JCP2022_912647,ccsbBroad304_13568
JCP2022_912648,ccsbBroad304_13569
JCP2022_912649,ccsbBroad304_13570
JCP2022_912650,ccsbBroad304_13572
JCP2022_912651,ccsbBroad304_13573
JCP2022_912652,ccsbBroad304_13574
JCP2022_912653,ccsbBroad304_13575
JCP2022_912654,ccsbBroad304_13576
JCP2022_912655,ccsbBroad304_13577
JCP2022_912656,ccsbBroad304_13578
JCP2022_912657,ccsbBroad304_13579
JCP2022_912658,ccsbBroad304_13580
JCP2022_912659,ccsbBroad304_13581
JCP2022_912660,ccsbBroad304_13582
JCP2022_912661,ccsbBroad304_13583
JCP2022_912662,ccsbBroad304_13584
JCP2022_912663,ccsbBroad304_13585
JCP2022_912664,ccsbBroad304_13586
JCP2022_912665,ccsbBroad304_13587
JCP2022_912666,ccsbBroad304_13588
JCP2022_912667,ccsbBroad304_13589
JCP2022_912668,ccsbBroad304_13590
JCP2022_912669,ccsbBroad304_13591
JCP2022_912670,ccsbBroad304_13592
JCP2022_912671,ccsbBroad304_13593
JCP2022_912672,ccsbBroad304_13594
JCP2022_912673,ccsbBroad304_13595
JCP2022_912674,ccsbBroad304_13596
JCP2022_912675,ccsbBroad304_13597
JCP2022_912676,ccsbBroad304_13598
JCP2022_912677,ccsbBroad304_13599
JCP2022_912678,ccsbBroad304_13601
JCP2022_912679,ccsbBroad304_13602
JCP2022_912680,ccsbBroad304_13603
JCP2022_912681,ccsbBroad304_13604
JCP2022_912682,ccsbBroad304_13605
JCP2022_912683,ccsbBroad304_13606
JCP2022_912684,ccsbBroad304_13607
JCP2022_912685,ccsbBroad304_13608
JCP2022_912686,ccsbBroad304_13609
JCP2022_912687,ccsbBroad304_13610
JCP2022_912688,ccsbBroad304_13611
JCP2022_912689,ccsbBroad304_13613
JCP2022_912690,ccsbBroad304_13614
JCP2022_912691,ccsbBroad304_13616
JCP2022_912692,ccsbBroad304_13617
JCP2022_912693,ccsbBroad304_13618
JCP2022_912694,ccsbBroad304_13619
JCP2022_912695,ccsbBroad304_13620
JCP2022_912696,ccsbBroad304_13621
JCP2022_912697,ccsbBroad304_13622
JCP2022_912698,ccsbBroad304_13623
JCP2022_912699,ccsbBroad304_13624
JCP2022_912700,ccsbBroad304_13625
JCP2022_912701,ccsbBroad304_13626
JCP2022_912702,ccsbBroad304_13627
JCP2022_912703,ccsbBroad304_13628
JCP2022_912704,ccsbBroad304_13629
JCP2022_912705,ccsbBroad304_13630
JCP2022_912706,ccsbBroad304_13631
JCP2022_912707,ccsbBroad304_13632
JCP2022_912708,ccsbBroad304_13633
JCP2022_912709,ccsbBroad304_13634
JCP2022_912710,ccsbBroad304_13635
JCP2022_912711,ccsbBroad304_13636
JCP2022_912712,ccsbBroad304_13637
JCP2022_912713,ccsbBroad304_13638
JCP2022_912714,ccsbBroad304_13639
JCP2022_912715,ccsbBroad304_13640
JCP2022_912716,ccsbBroad304_13641
JCP2022_912717,ccsbBroad304_13642
JCP2022_912718,ccsbBroad304_13643
JCP2022_912719,ccsbBroad304_13644
JCP2022_912720,ccsbBroad304_13645
JCP2022_912721,ccsbBroad304_13646
JCP2022_912722,ccsbBroad304_13647
JCP2022_912723,ccsbBroad304_13648
JCP2022_912724,ccsbBroad304_13649
JCP2022_912725,ccsbBroad304_13650
JCP2022_912726,ccsbBroad304_13651
JCP2022_912727,ccsbBroad304_13652
JCP2022_912728,ccsbBroad304_13653
JCP2022_912729,ccsbBroad304_13655
JCP2022_912730,ccsbBroad304_13656
JCP2022_912731,ccsbBroad304_13658
JCP2022_912732,ccsbBroad304_13659
JCP2022_912733,ccsbBroad304_13660
JCP2022_912734,ccsbBroad304_13661
JCP2022_912735,ccsbBroad304_13662
JCP2022_912736,ccsbBroad304_13663
JCP2022_912737,ccsbBroad304_13664
JCP2022_912738,ccsbBroad304_13666
JCP2022_912739,ccsbBroad304_13667
JCP2022_912740,ccsbBroad304_13668
JCP2022_912741,ccsbBroad304_13669
JCP2022_912742,ccsbBroad304_13670
JCP2022_912743,ccsbBroad304_13671
JCP2022_912744,ccsbBroad304_13672
JCP2022_912745,ccsbBroad304_13673
JCP2022_912746,ccsbBroad304_13674
JCP2022_912747,ccsbBroad304_13676
JCP2022_912748,ccsbBroad304_13677
JCP2022_912749,ccsbBroad304_13678
JCP2022_912750,ccsbBroad304_13679
JCP2022_912751,ccsbBroad304_13680
JCP2022_912752,ccsbBroad304_13681
JCP2022_912753,ccsbBroad304_13682
JCP2022_912754,ccsbBroad304_13685
JCP2022_912755,ccsbBroad304_13686
JCP2022_912756,ccsbBroad304_13687
JCP2022_912757,ccsbBroad304_13688
JCP2022_912758,ccsbBroad304_13689
JCP2022_912759,ccsbBroad304_13690
JCP2022_912760,ccsbBroad304_13691
JCP2022_912761,ccsbBroad304_13692
JCP2022_912762,ccsbBroad304_13694
JCP2022_912763,ccsbBroad304_13695
JCP2022_912764,ccsbBroad304_13696
JCP2022_912765,ccsbBroad304_13697
JCP2022_912766,ccsbBroad304_13698
JCP2022_912767,ccsbBroad304_13699
JCP2022_912768,ccsbBroad304_13700
JCP2022_912769,ccsbBroad304_13701
JCP2022_912770,ccsbBroad304_13702
JCP2022_912771,ccsbBroad304_13703
JCP2022_912772,ccsbBroad304_13704
JCP2022_912773,ccsbBroad304_13705
JCP2022_912774,ccsbBroad304_13706
JCP2022_912775,ccsbBroad304_13707
JCP2022_912776,ccsbBroad304_13708
JCP2022_912777,ccsbBroad304_13709
JCP2022_912778,ccsbBroad304_13710
JCP2022_912779,ccsbBroad304_13711
JCP2022_912780,ccsbBroad304_13712
JCP2022_912781,ccsbBroad304_13713
JCP2022_912782,ccsbBroad304_13714
JCP2022_912783,ccsbBroad304_13715
JCP2022_912784,ccsbBroad304_13716
JCP2022_912785,ccsbBroad304_13717
JCP2022_912786,ccsbBroad304_13718
JCP2022_912787,ccsbBroad304_13719
JCP2022_912788,ccsbBroad304_13720
JCP2022_912789,ccsbBroad304_13721
JCP2022_912790,ccsbBroad304_13722
JCP2022_912791,ccsbBroad304_13723
JCP2022_912792,ccsbBroad304_13724
JCP2022_912793,ccsbBroad304_13725
JCP2022_912794,ccsbBroad304_13726
JCP2022_912795,ccsbBroad304_13727
JCP2022_912796,ccsbBroad304_13728
JCP2022_912797,ccsbBroad304_13729
JCP2022_912798,ccsbBroad304_13730
JCP2022_912799,ccsbBroad304_13731
JCP2022_912800,ccsbBroad304_13732
JCP2022_912801,ccsbBroad304_13733
JCP2022_912802,ccsbBroad304_13734
JCP2022_912803,ccsbBroad304_13735
JCP2022_912804,ccsbBroad304_13736
JCP2022_912805,ccsbBroad304_13737
JCP2022_912806,ccsbBroad304_13739
JCP2022_912807,ccsbBroad304_13740
JCP2022_912808,ccsbBroad304_13741
JCP2022_912809,ccsbBroad304_13742
JCP2022_912810,ccsbBroad304_13743
JCP2022_912811,ccsbBroad304_13744
JCP2022_912812,ccsbBroad304_13745
JCP2022_912813,ccsbBroad304_13746
JCP2022_912814,ccsbBroad304_13747
JCP2022_912815,ccsbBroad304_13748
JCP2022_912816,ccsbBroad304_13749
JCP2022_912817,ccsbBroad304_13750
JCP2022_912818,ccsbBroad304_13751
JCP2022_912819,ccsbBroad304_13752
JCP2022_912820,ccsbBroad304_13753
JCP2022_912821,ccsbBroad304_13754
JCP2022_912822,ccsbBroad304_13755
JCP2022_912823,ccsbBroad304_13756
JCP2022_912824,ccsbBroad304_13757
JCP2022_912825,ccsbBroad304_13758
JCP2022_912826,ccsbBroad304_13759
JCP2022_912827,ccsbBroad304_13760
JCP2022_912828,ccsbBroad304_13761
JCP2022_912829,ccsbBroad304_13762
JCP2022_912830,ccsbBroad304_13763
JCP2022_912831,ccsbBroad304_13764
JCP2022_912832,ccsbBroad304_13766
JCP2022_912833,ccsbBroad304_13767
JCP2022_912834,ccsbBroad304_13768
JCP2022_912835,ccsbBroad304_13769
JCP2022_912836,ccsbBroad304_13770
JCP2022_912837,ccsbBroad304_13771
JCP2022_912838,ccsbBroad304_13772
JCP2022_912839,ccsbBroad304_13773
JCP2022_912840,ccsbBroad304_13774
JCP2022_912841,ccsbBroad304_13775
JCP2022_912842,ccsbBroad304_13776
JCP2022_912843,ccsbBroad304_13777
JCP2022_912844,ccsbBroad304_13778
JCP2022_912845,ccsbBroad304_13779
JCP2022_912846,ccsbBroad304_13780
JCP2022_912847,ccsbBroad304_13781
JCP2022_912848,ccsbBroad304_13782
JCP2022_912849,ccsbBroad304_13783
JCP2022_912850,ccsbBroad304_13784
JCP2022_912851,ccsbBroad304_13785
JCP2022_912852,ccsbBroad304_13786
JCP2022_912853,ccsbBroad304_13787
JCP2022_912854,ccsbBroad304_13788
JCP2022_912855,ccsbBroad304_13789
JCP2022_912856,ccsbBroad304_13790
JCP2022_912857,ccsbBroad304_13791
JCP2022_912858,ccsbBroad304_13792
JCP2022_912859,ccsbBroad304_13793
JCP2022_912860,ccsbBroad304_13794
JCP2022_912861,ccsbBroad304_13795
JCP2022_912862,ccsbBroad304_13796
JCP2022_912863,ccsbBroad304_13797
JCP2022_912864,ccsbBroad304_13798
JCP2022_912865,ccsbBroad304_13799
JCP2022_912866,ccsbBroad304_13800
JCP2022_912867,ccsbBroad304_13801
JCP2022_912868,ccsbBroad304_13802
JCP2022_912869,ccsbBroad304_13803
JCP2022_912870,ccsbBroad304_13804
JCP2022_912871,ccsbBroad304_13805
JCP2022_912872,ccsbBroad304_13806
JCP2022_912873,ccsbBroad304_13807
JCP2022_912874,ccsbBroad304_13808
JCP2022_912875,ccsbBroad304_13809
JCP2022_912876,ccsbBroad304_13810
JCP2022_912877,ccsbBroad304_13811
JCP2022_912878,ccsbBroad304_13812
JCP2022_912879,ccsbBroad304_13813
JCP2022_912880,ccsbBroad304_13814
JCP2022_912881,ccsbBroad304_13815
JCP2022_912882,ccsbBroad304_13816
JCP2022_912883,ccsbBroad304_13817
JCP2022_912884,ccsbBroad304_13818
JCP2022_912885,ccsbBroad304_13819
JCP2022_912886,ccsbBroad304_13820
JCP2022_912887,ccsbBroad304_13821
JCP2022_912888,ccsbBroad304_13822
JCP2022_912889,ccsbBroad304_13823
JCP2022_912890,ccsbBroad304_13824
JCP2022_912891,ccsbBroad304_13825
JCP2022_912892,ccsbBroad304_13827
JCP2022_912893,ccsbBroad304_13828
JCP2022_912894,ccsbBroad304_13829
JCP2022_912895,ccsbBroad304_13830
JCP2022_912896,ccsbBroad304_13831
JCP2022_912897,ccsbBroad304_13832
JCP2022_912898,ccsbBroad304_13833
JCP2022_912899,ccsbBroad304_13834
JCP2022_912900,ccsbBroad304_13835
JCP2022_912901,ccsbBroad304_13836
JCP2022_912902,ccsbBroad304_13837
JCP2022_912903,ccsbBroad304_13838
JCP2022_912904,ccsbBroad304_13839
JCP2022_912905,ccsbBroad304_13840
JCP2022_912906,ccsbBroad304_13841
JCP2022_912907,ccsbBroad304_13842
JCP2022_912908,ccsbBroad304_13843
JCP2022_912909,ccsbBroad304_13844
JCP2022_912910,ccsbBroad304_13845
JCP2022_912911,ccsbBroad304_13846
JCP2022_912912,ccsbBroad304_13847
JCP2022_912913,ccsbBroad304_13848
JCP2022_912914,ccsbBroad304_13849
JCP2022_912915,ccsbBroad304_13850
JCP2022_912916,ccsbBroad304_13851
JCP2022_912917,ccsbBroad304_13852
JCP2022_912918,ccsbBroad304_13853
JCP2022_912919,ccsbBroad304_13854
JCP2022_912920,ccsbBroad304_13855
JCP2022_912921,ccsbBroad304_13856
JCP2022_912922,ccsbBroad304_13858
JCP2022_912923,ccsbBroad304_13859
JCP2022_912924,ccsbBroad304_13860
JCP2022_912925,ccsbBroad304_13861
JCP2022_912926,ccsbBroad304_13862
JCP2022_912927,ccsbBroad304_13863
JCP2022_912928,ccsbBroad304_13864
JCP2022_912929,ccsbBroad304_13865
JCP2022_912930,ccsbBroad304_13867
JCP2022_912931,ccsbBroad304_13868
JCP2022_912932,ccsbBroad304_13869
JCP2022_912933,ccsbBroad304_13870
JCP2022_912934,ccsbBroad304_13871
JCP2022_912935,ccsbBroad304_13872
JCP2022_912936,ccsbBroad304_13873
JCP2022_912937,ccsbBroad304_13874
JCP2022_912938,ccsbBroad304_13875
JCP2022_912939,ccsbBroad304_13876
JCP2022_912940,ccsbBroad304_13877
JCP2022_912941,ccsbBroad304_13878
JCP2022_912942,ccsbBroad304_13879
JCP2022_912943,ccsbBroad304_13880
JCP2022_912944,ccsbBroad304_13881
JCP2022_912945,ccsbBroad304_13882
JCP2022_912946,ccsbBroad304_13883
JCP2022_912947,ccsbBroad304_13884
JCP2022_912948,ccsbBroad304_13885
JCP2022_912949,ccsbBroad304_13886
JCP2022_912950,ccsbBroad304_13888
JCP2022_912951,ccsbBroad304_13890
JCP2022_912952,ccsbBroad304_13891
JCP2022_912953,ccsbBroad304_13892
JCP2022_912954,ccsbBroad304_13893
JCP2022_912955,ccsbBroad304_13894
JCP2022_912956,ccsbBroad304_13895
JCP2022_912957,ccsbBroad304_13896
JCP2022_912958,ccsbBroad304_13897
JCP2022_912959,ccsbBroad304_13898
JCP2022_912960,ccsbBroad304_13899
JCP2022_912961,ccsbBroad304_13900
JCP2022_912962,ccsbBroad304_13901
JCP2022_912963,ccsbBroad304_13902
JCP2022_912964,ccsbBroad304_13903
JCP2022_912965,ccsbBroad304_13904
JCP2022_912966,ccsbBroad304_13905
JCP2022_912967,ccsbBroad304_13906
JCP2022_912968,ccsbBroad304_13907
JCP2022_912969,ccsbBroad304_13908
JCP2022_912970,ccsbBroad304_13909
JCP2022_912971,ccsbBroad304_13910
JCP2022_912972,ccsbBroad304_13911
JCP2022_912973,ccsbBroad304_13912
JCP2022_912974,ccsbBroad304_13913
JCP2022_912975,ccsbBroad304_13914
JCP2022_912976,ccsbBroad304_13915
JCP2022_912977,ccsbBroad304_13917
JCP2022_912978,ccsbBroad304_13918
JCP2022_912979,ccsbBroad304_13919
JCP2022_912980,ccsbBroad304_13920
JCP2022_912981,ccsbBroad304_13921
JCP2022_912982,ccsbBroad304_13922
JCP2022_912983,ccsbBroad304_13923
JCP2022_912984,ccsbBroad304_13924
JCP2022_912985,ccsbBroad304_13925
JCP2022_912986,ccsbBroad304_13926
JCP2022_912987,ccsbBroad304_13927
JCP2022_912988,ccsbBroad304_13928
JCP2022_912989,ccsbBroad304_13929
JCP2022_912990,ccsbBroad304_13930
JCP2022_912991,ccsbBroad304_13931
JCP2022_912992,ccsbBroad304_13932
JCP2022_912993,ccsbBroad304_13933
JCP2022_912994,ccsbBroad304_13934
JCP2022_912995,ccsbBroad304_13935
JCP2022_912996,ccsbBroad304_13936
JCP2022_912997,ccsbBroad304_13937
JCP2022_912998,ccsbBroad304_13938
JCP2022_912999,ccsbBroad304_13939
JCP2022_913000,ccsbBroad304_13940
JCP2022_913001,ccsbBroad304_13941
JCP2022_913002,ccsbBroad304_13942
JCP2022_913003,ccsbBroad304_13943
JCP2022_913004,ccsbBroad304_13944
JCP2022_913005,ccsbBroad304_13945
JCP2022_913006,ccsbBroad304_13946
JCP2022_913007,ccsbBroad304_13947
JCP2022_913008,ccsbBroad304_13948
JCP2022_913009,ccsbBroad304_13949
JCP2022_913010,ccsbBroad304_13950
JCP2022_913011,ccsbBroad304_13951
JCP2022_913012,ccsbBroad304_13952
JCP2022_913013,ccsbBroad304_13953
JCP2022_913014,ccsbBroad304_13954
JCP2022_913015,ccsbBroad304_13955
JCP2022_913016,ccsbBroad304_13956
JCP2022_913017,ccsbBroad304_13957
JCP2022_913018,ccsbBroad304_13958
JCP2022_913019,ccsbBroad304_13959
JCP2022_913020,ccsbBroad304_13960
JCP2022_913021,ccsbBroad304_13961
JCP2022_913022,ccsbBroad304_13962
JCP2022_913023,ccsbBroad304_13963
JCP2022_913024,ccsbBroad304_13964
JCP2022_913025,ccsbBroad304_13965
JCP2022_913026,ccsbBroad304_13966
JCP2022_913027,ccsbBroad304_13967
JCP2022_913028,ccsbBroad304_13968
JCP2022_913029,ccsbBroad304_13969
JCP2022_913030,ccsbBroad304_13970
JCP2022_913031,ccsbBroad304_13971
JCP2022_913032,ccsbBroad304_13972
JCP2022_913033,ccsbBroad304_13973
JCP2022_913034,ccsbBroad304_13974
JCP2022_913035,ccsbBroad304_13975
JCP2022_913036,ccsbBroad304_13976
JCP2022_913037,ccsbBroad304_13977
JCP2022_913038,ccsbBroad304_13978
JCP2022_913039,ccsbBroad304_13979
JCP2022_913040,ccsbBroad304_13980
JCP2022_913041,ccsbBroad304_13981
JCP2022_913042,ccsbBroad304_13982
JCP2022_913043,ccsbBroad304_13983
JCP2022_913044,ccsbBroad304_13984
JCP2022_913045,ccsbBroad304_13985
JCP2022_913046,ccsbBroad304_13986
JCP2022_913047,ccsbBroad304_13987
JCP2022_913048,ccsbBroad304_13988
JCP2022_913049,ccsbBroad304_13989
JCP2022_913050,ccsbBroad304_13990
JCP2022_913051,ccsbBroad304_13991
JCP2022_913052,ccsbBroad304_13992
JCP2022_913053,ccsbBroad304_13993
JCP2022_913054,ccsbBroad304_13994
JCP2022_913055,ccsbBroad304_13995
JCP2022_913056,ccsbBroad304_13996
JCP2022_913057,ccsbBroad304_13997
JCP2022_913058,ccsbBroad304_13998
JCP2022_913059,ccsbBroad304_13999
JCP2022_913060,ccsbBroad304_14000
JCP2022_913061,ccsbBroad304_14001
JCP2022_913062,ccsbBroad304_14002
JCP2022_913063,ccsbBroad304_14003
JCP2022_913064,ccsbBroad304_14004
JCP2022_913065,ccsbBroad304_14005
JCP2022_913066,ccsbBroad304_14006
JCP2022_913067,ccsbBroad304_14008
JCP2022_913068,ccsbBroad304_14010
JCP2022_913069,ccsbBroad304_14011
JCP2022_913070,ccsbBroad304_14012
JCP2022_913071,ccsbBroad304_14013
JCP2022_913072,ccsbBroad304_14014
JCP2022_913073,ccsbBroad304_14015
JCP2022_913074,ccsbBroad304_14016
JCP2022_913075,ccsbBroad304_14017
JCP2022_913076,ccsbBroad304_14018
JCP2022_913077,ccsbBroad304_14019
JCP2022_913078,ccsbBroad304_14020
JCP2022_913079,ccsbBroad304_14021
JCP2022_913080,ccsbBroad304_14022
JCP2022_913081,ccsbBroad304_14023
JCP2022_913082,ccsbBroad304_14024
JCP2022_913083,ccsbBroad304_14025
JCP2022_913084,ccsbBroad304_14026
JCP2022_913085,ccsbBroad304_14027
JCP2022_913086,ccsbBroad304_14028
JCP2022_913087,ccsbBroad304_14029
JCP2022_913088,ccsbBroad304_14030
JCP2022_913089,ccsbBroad304_14031
JCP2022_913090,ccsbBroad304_14032
JCP2022_913091,ccsbBroad304_14033
JCP2022_913092,ccsbBroad304_14034
JCP2022_913093,ccsbBroad304_14035
JCP2022_913094,ccsbBroad304_14036
JCP2022_913095,ccsbBroad304_14037
JCP2022_913096,ccsbBroad304_14038
JCP2022_913097,ccsbBroad304_14039
JCP2022_913098,ccsbBroad304_14040
JCP2022_913099,ccsbBroad304_14041
JCP2022_913100,ccsbBroad304_14042
JCP2022_913101,ccsbBroad304_14043
JCP2022_913102,ccsbBroad304_14044
JCP2022_913103,ccsbBroad304_14045
JCP2022_913104,ccsbBroad304_14046
JCP2022_913105,ccsbBroad304_14047
JCP2022_913106,ccsbBroad304_14048
JCP2022_913107,ccsbBroad304_14049
JCP2022_913108,ccsbBroad304_14050
JCP2022_913109,ccsbBroad304_14051
JCP2022_913110,ccsbBroad304_14052
JCP2022_913111,ccsbBroad304_14053
JCP2022_913112,ccsbBroad304_14054
JCP2022_913113,ccsbBroad304_14055
JCP2022_913114,ccsbBroad304_14056
JCP2022_913115,ccsbBroad304_14057
JCP2022_913116,ccsbBroad304_14058
JCP2022_913117,ccsbBroad304_14059
JCP2022_913118,ccsbBroad304_14060
JCP2022_913119,ccsbBroad304_14061
JCP2022_913120,ccsbBroad304_14062
JCP2022_913121,ccsbBroad304_14063
JCP2022_913122,ccsbBroad304_14064
JCP2022_913123,ccsbBroad304_14065
JCP2022_913124,ccsbBroad304_14066
JCP2022_913125,ccsbBroad304_14067
JCP2022_913126,ccsbBroad304_14068
JCP2022_913127,ccsbBroad304_14069
JCP2022_913128,ccsbBroad304_14070
JCP2022_913129,ccsbBroad304_14071
JCP2022_913130,ccsbBroad304_14072
JCP2022_913131,ccsbBroad304_14073
JCP2022_913132,ccsbBroad304_14074
JCP2022_913133,ccsbBroad304_14075
JCP2022_913134,ccsbBroad304_14076
JCP2022_913135,ccsbBroad304_14077
JCP2022_913136,ccsbBroad304_14078
JCP2022_913137,ccsbBroad304_14079
JCP2022_913138,ccsbBroad304_14080
JCP2022_913139,ccsbBroad304_14081
JCP2022_913140,ccsbBroad304_14082
JCP2022_913141,ccsbBroad304_14083
JCP2022_913142,ccsbBroad304_14084
JCP2022_913143,ccsbBroad304_14085
JCP2022_913144,ccsbBroad304_14086
JCP2022_913145,ccsbBroad304_14087
JCP2022_913146,ccsbBroad304_14088
JCP2022_913147,ccsbBroad304_14089
JCP2022_913148,ccsbBroad304_14090
JCP2022_913149,ccsbBroad304_14091
JCP2022_913150,ccsbBroad304_14092
JCP2022_913151,ccsbBroad304_14094
JCP2022_913152,ccsbBroad304_14095
JCP2022_913153,ccsbBroad304_14096
JCP2022_913154,ccsbBroad304_14097
JCP2022_913155,ccsbBroad304_14098
JCP2022_913156,ccsbBroad304_14099
JCP2022_913157,ccsbBroad304_14100
JCP2022_913158,ccsbBroad304_14101
JCP2022_913159,ccsbBroad304_14102
JCP2022_913160,ccsbBroad304_14103
JCP2022_913161,ccsbBroad304_14104
JCP2022_913162,ccsbBroad304_14105
JCP2022_913163,ccsbBroad304_14106
JCP2022_913164,ccsbBroad304_14107
JCP2022_913165,ccsbBroad304_14108
JCP2022_913166,ccsbBroad304_14109
JCP2022_913167,ccsbBroad304_14110
JCP2022_913168,ccsbBroad304_14111
JCP2022_913169,ccsbBroad304_14112
JCP2022_913170,ccsbBroad304_14113
JCP2022_913171,ccsbBroad304_14115
JCP2022_913172,ccsbBroad304_14116
JCP2022_913173,ccsbBroad304_14117
JCP2022_913174,ccsbBroad304_14118
JCP2022_913175,ccsbBroad304_14119
JCP2022_913176,ccsbBroad304_14120
JCP2022_913177,ccsbBroad304_14121
JCP2022_913178,ccsbBroad304_14122
JCP2022_913179,ccsbBroad304_14123
JCP2022_913180,ccsbBroad304_14124
JCP2022_913181,ccsbBroad304_14125
JCP2022_913182,ccsbBroad304_14126
JCP2022_913183,ccsbBroad304_14127
JCP2022_913184,ccsbBroad304_14129
JCP2022_913185,ccsbBroad304_14130
JCP2022_913186,ccsbBroad304_14131
JCP2022_913187,ccsbBroad304_14132
JCP2022_913188,ccsbBroad304_14133
JCP2022_913189,ccsbBroad304_14134
JCP2022_913190,ccsbBroad304_14135
JCP2022_913191,ccsbBroad304_14136
JCP2022_913192,ccsbBroad304_14137
JCP2022_913193,ccsbBroad304_14138
JCP2022_913194,ccsbBroad304_14139
JCP2022_913195,ccsbBroad304_14140
JCP2022_913196,ccsbBroad304_14141
JCP2022_913197,ccsbBroad304_14142
JCP2022_913198,ccsbBroad304_14143
JCP2022_913199,ccsbBroad304_14144
JCP2022_913200,ccsbBroad304_14145
JCP2022_913201,ccsbBroad304_14146
JCP2022_913202,ccsbBroad304_14147
JCP2022_913203,ccsbBroad304_14149
JCP2022_913204,ccsbBroad304_14150
JCP2022_913205,ccsbBroad304_14151
JCP2022_913206,ccsbBroad304_14153
JCP2022_913207,ccsbBroad304_14154
JCP2022_913208,ccsbBroad304_14155
JCP2022_913209,ccsbBroad304_14156
JCP2022_913210,ccsbBroad304_14157
JCP2022_913211,ccsbBroad304_14158
JCP2022_913212,ccsbBroad304_14159
JCP2022_913213,ccsbBroad304_14160
JCP2022_913214,ccsbBroad304_14161
JCP2022_913215,ccsbBroad304_14162
JCP2022_913216,ccsbBroad304_14163
JCP2022_913217,ccsbBroad304_14164
JCP2022_913218,ccsbBroad304_14165
JCP2022_913219,ccsbBroad304_14166
JCP2022_913220,ccsbBroad304_14167
JCP2022_913221,ccsbBroad304_14168
JCP2022_913222,ccsbBroad304_14169
JCP2022_913223,ccsbBroad304_14170
JCP2022_913224,ccsbBroad304_14171
JCP2022_913225,ccsbBroad304_14172
JCP2022_913226,ccsbBroad304_14173
JCP2022_913227,ccsbBroad304_14174
JCP2022_913228,ccsbBroad304_14175
JCP2022_913229,ccsbBroad304_14176
JCP2022_913230,ccsbBroad304_14177
JCP2022_913231,ccsbBroad304_14178
JCP2022_913232,ccsbBroad304_14179
JCP2022_913233,ccsbBroad304_14180
JCP2022_913234,ccsbBroad304_14181
JCP2022_913235,ccsbBroad304_14182
JCP2022_913236,ccsbBroad304_14183
JCP2022_913237,ccsbBroad304_14184
JCP2022_913238,ccsbBroad304_14185
JCP2022_913239,ccsbBroad304_14186
JCP2022_913240,ccsbBroad304_14187
JCP2022_913241,ccsbBroad304_14189
JCP2022_913242,ccsbBroad304_14190
JCP2022_913243,ccsbBroad304_14191
JCP2022_913244,ccsbBroad304_14192
JCP2022_913245,ccsbBroad304_14193
JCP2022_913246,ccsbBroad304_14194
JCP2022_913247,ccsbBroad304_14195
JCP2022_913248,ccsbBroad304_14196
JCP2022_913249,ccsbBroad304_14197
JCP2022_913250,ccsbBroad304_14198
JCP2022_913251,ccsbBroad304_14199
JCP2022_913252,ccsbBroad304_14200
JCP2022_913253,ccsbBroad304_14201
JCP2022_913254,ccsbBroad304_14202
JCP2022_913255,ccsbBroad304_14203
JCP2022_913256,ccsbBroad304_14204
JCP2022_913257,ccsbBroad304_14205
JCP2022_913258,ccsbBroad304_14206
JCP2022_913259,ccsbBroad304_14207
JCP2022_913260,ccsbBroad304_14208
JCP2022_913261,ccsbBroad304_14209
JCP2022_913262,ccsbBroad304_14210
JCP2022_913263,ccsbBroad304_14211
JCP2022_913264,ccsbBroad304_14212
JCP2022_913265,ccsbBroad304_14213
JCP2022_913266,ccsbBroad304_14214
JCP2022_913267,ccsbBroad304_14216
JCP2022_913268,ccsbBroad304_14217
JCP2022_913269,ccsbBroad304_14219
JCP2022_913270,ccsbBroad304_14220
JCP2022_913271,ccsbBroad304_14221
JCP2022_913272,ccsbBroad304_14223
JCP2022_913273,ccsbBroad304_14224
JCP2022_913274,ccsbBroad304_14225
JCP2022_913275,ccsbBroad304_14226
JCP2022_913276,ccsbBroad304_14227
JCP2022_913277,ccsbBroad304_14228
JCP2022_913278,ccsbBroad304_14229
JCP2022_913279,ccsbBroad304_14230
JCP2022_913280,ccsbBroad304_14231
JCP2022_913281,ccsbBroad304_14233
JCP2022_913282,ccsbBroad304_14234
JCP2022_913283,ccsbBroad304_14235
JCP2022_913284,ccsbBroad304_14236
JCP2022_913285,ccsbBroad304_14237
JCP2022_913286,ccsbBroad304_14238
JCP2022_913287,ccsbBroad304_14239
JCP2022_913288,ccsbBroad304_14240
JCP2022_913289,ccsbBroad304_14241
JCP2022_913290,ccsbBroad304_14242
JCP2022_913291,ccsbBroad304_14243
JCP2022_913292,ccsbBroad304_14244
JCP2022_913293,ccsbBroad304_14245
JCP2022_913294,ccsbBroad304_14246
JCP2022_913295,ccsbBroad304_14247
JCP2022_913296,ccsbBroad304_14248
JCP2022_913297,ccsbBroad304_14249
JCP2022_913298,ccsbBroad304_14250
JCP2022_913299,ccsbBroad304_14251
JCP2022_913300,ccsbBroad304_14252
JCP2022_913301,ccsbBroad304_14253
JCP2022_913302,ccsbBroad304_14254
JCP2022_913303,ccsbBroad304_14255
JCP2022_913304,ccsbBroad304_14256
JCP2022_913305,ccsbBroad304_14258
JCP2022_913306,ccsbBroad304_14259
JCP2022_913307,ccsbBroad304_14260
JCP2022_913308,ccsbBroad304_14261
