jcp2022_id,broad_sample
JCP2022_804137,METAP1D_254042
JCP2022_804138,METAP2_10988
JCP2022_804139,METTL1_4234
JCP2022_804140,METTL13_51603
JCP2022_804141,METTL2B_55798
JCP2022_804142,METTL3_56339
JCP2022_804143,METTL5_29081
JCP2022_804144,METTL6_131965
JCP2022_804145,METTL7B_196410
JCP2022_804146,METTL8_79828
JCP2022_804147,MEX3A_92312
JCP2022_804148,MEX3B_84206
JCP2022_804149,MEX3C_51320
JCP2022_804150,MEX3D_399664
JCP2022_804151,MFHAS1_9258
JCP2022_804152,MFN1_55669
JCP2022_804153,MFN2_9927
JCP2022_804154,MFNG_4242
JCP2022_804155,MFSD14A_64645
JCP2022_804156,MGA_23269
JCP2022_804157,MGAM_8972
JCP2022_804158,MGAT1_4245
JCP2022_804159,MGAT2_4247
JCP2022_804160,MGAT3_4248
JCP2022_804161,MGAT4A_11320
JCP2022_804162,MGAT4B_11282
JCP2022_804163,MGAT4C_25834
JCP2022_804164,MGAT5_4249
JCP2022_804165,MGEA5_10724
JCP2022_804166,MGLL_11343
JCP2022_804167,MGMT_4255
JCP2022_804168,MGRN1_23295
JCP2022_804169,MGST1_4257
JCP2022_804170,MGST2_4258
JCP2022_804171,MGST3_4259
JCP2022_804172,MIB1_57534
JCP2022_804173,MIB2_142678
JCP2022_804174,MICAL2_9645
JCP2022_804175,MICB_4277
JCP2022_804176,MID1_4281
JCP2022_804177,MID2_11043
JCP2022_804178,MINK1_50488
JCP2022_804179,MINPP1_9562
JCP2022_804180,MIOX_55586
JCP2022_804181,MIP_4284
JCP2022_804182,MIPEP_4285
JCP2022_804183,MITF_4286
JCP2022_804184,MIXL1_83881
JCP2022_804185,MKL1_57591
JCP2022_804186,MKL2_57496
JCP2022_804187,MKNK1_8569
JCP2022_804188,MKNK2_2872
JCP2022_804189,MKRN1_23608
JCP2022_804190,MKRN2_23609
JCP2022_804191,MKRN3_7681
JCP2022_804192,MKX_283078
JCP2022_804193,MLH1_4292
JCP2022_804194,MLH3_27030
JCP2022_804195,MLKL_197259
JCP2022_804196,MLLT1_4298
JCP2022_804197,MLLT10_8028
JCP2022_804198,MLLT6_4302
JCP2022_804199,MLNR_2862
JCP2022_804200,MLX_6945
JCP2022_804201,MLXIP_22877
JCP2022_804202,MLXIPL_51085
JCP2022_804203,MLYCD_23417
JCP2022_804204,MMAA_166785
JCP2022_804205,MMAB_326625
JCP2022_804206,MME_4311
JCP2022_804207,MMEL1_79258
JCP2022_804208,MMP1_4312
JCP2022_804209,MMP10_4319
JCP2022_804210,MMP11_4320
JCP2022_804211,MMP12_4321
JCP2022_804212,MMP13_4322
JCP2022_804213,MMP14_4323
JCP2022_804214,MMP15_4324
JCP2022_804215,MMP16_4325
JCP2022_804216,MMP19_4327
JCP2022_804217,MMP2_4313
JCP2022_804218,MMP20_9313
JCP2022_804219,MMP21_118856
JCP2022_804220,MMP23B_8510
JCP2022_804221,MMP24_10893
JCP2022_804222,MMP25_64386
JCP2022_804223,MMP26_56547
JCP2022_804224,MMP27_64066
JCP2022_804225,MMP28_79148
JCP2022_804226,MMP3_4314
JCP2022_804227,MMP7_4316
JCP2022_804228,MMP8_4317
JCP2022_804229,MMP9_4318
JCP2022_804230,MMS19_64210
JCP2022_804231,MN1_4330
JCP2022_804232,MNAT1_4331
JCP2022_804233,MNT_4335
JCP2022_804234,MNX1_3110
JCP2022_804235,MOCOS_55034
JCP2022_804236,MOCS2_4338
JCP2022_804237,MOCS3_27304
JCP2022_804238,MOGAT1_116255
JCP2022_804239,MOGAT2_80168
JCP2022_804240,MOGAT3_346606
JCP2022_804241,MOGS_7841
JCP2022_804242,MOK_5891
JCP2022_804243,MORC1_27136
JCP2022_804244,MOS_4342
JCP2022_804245,MOV10_4343
JCP2022_804246,MOV10L1_54456
JCP2022_804247,MOXD1_26002
JCP2022_804248,MPHOSPH8_54737
JCP2022_804249,MPI_4351
JCP2022_804250,MPND_84954
JCP2022_804251,MPO_4353
JCP2022_804252,MPP1_4354
JCP2022_804253,MPP2_4355
JCP2022_804254,MPP3_4356
JCP2022_804255,MPP4_58538
JCP2022_804256,MPP5_64398
JCP2022_804257,MPP6_51678
JCP2022_804258,MPP7_143098
JCP2022_804259,MPPE1_65258
JCP2022_804260,MPPED2_744
JCP2022_804261,MPST_4357
JCP2022_804262,MRAS_22808
JCP2022_804263,MRC1_4360
JCP2022_804264,MRC2_9902
JCP2022_804265,MRE11A_4361
JCP2022_804266,MRGPRD_116512
JCP2022_804267,MRGPRE_116534
JCP2022_804268,MRGPRG_386746
JCP2022_804269,MRGPRX1_259249
JCP2022_804270,MRGPRX2_117194
JCP2022_804271,MRGPRX3_117195
JCP2022_804272,MRGPRX4_117196
JCP2022_804273,MRM1_79922
JCP2022_804274,MRM2_29960
JCP2022_804275,MRM3_55178
JCP2022_804276,MRPL18_29074
JCP2022_804277,MRPL32_64983
JCP2022_804278,MRPL43_84545
JCP2022_804279,MRPL9_65005
JCP2022_804280,MRPS30_10884
JCP2022_804281,MS4A8_83661
JCP2022_804282,MSC_9242
JCP2022_804283,MSGN1_343930
JCP2022_804284,MSH2_4436
JCP2022_804285,MSH3_4437
JCP2022_804286,MSH4_4438
JCP2022_804287,MSH5_4439
JCP2022_804288,MSH6_2956
JCP2022_804289,MSL2_55167
JCP2022_804290,MSL3_10943
JCP2022_804291,MSMO1_6307
JCP2022_804292,MSR1_4481
JCP2022_804293,MSRA_4482
JCP2022_804294,MSRB1_51734
JCP2022_804295,MSRB3_253827
JCP2022_804296,MST1_4485
JCP2022_804297,MST1L_11223
JCP2022_804298,MST1R_4486
JCP2022_804299,MSTN_2660
JCP2022_804300,MSX1_4487
JCP2022_804301,MSX2_4488
JCP2022_804302,MTA1_9112
JCP2022_804303,MTA2_9219
JCP2022_804304,MTAP_4507
JCP2022_804305,MTF1_4520
JCP2022_804306,MTF2_22823
JCP2022_804307,MTFMT_123263
JCP2022_804308,MTHFD1_4522
JCP2022_804309,MTHFD1L_25902
JCP2022_804310,MTHFD2_10797
JCP2022_804311,MTHFR_4524
JCP2022_804312,MTHFS_10588
JCP2022_804313,MTIF2_4528
JCP2022_804314,MTIF3_219402
JCP2022_804315,MTM1_4534
JCP2022_804316,MTMR1_8776
JCP2022_804317,MTMR14_64419
JCP2022_804318,MTMR2_8898
JCP2022_804319,MTMR3_8897
JCP2022_804320,MTMR4_9110
JCP2022_804321,MTMR6_9107
JCP2022_804322,MTMR7_9108
JCP2022_804323,MTMR8_55613
JCP2022_804324,MTMR9_66036
JCP2022_804325,MTNR1A_4543
JCP2022_804326,MTNR1B_4544
JCP2022_804327,MTO1_25821
JCP2022_804328,MTOR_2475
JCP2022_804329,MTR_4548
JCP2022_804330,MTRF1_9617
JCP2022_804331,MTRF1L_54516
JCP2022_804332,MTRR_4552
JCP2022_804333,MTTP_4547
JCP2022_804334,MTX1_4580
JCP2022_804335,MUC1_4582
JCP2022_804336,MUL1_79594
JCP2022_804337,MUS81_80198
JCP2022_804338,MUSK_4593
JCP2022_804339,MUT_4594
JCP2022_804340,MUTYH_4595
JCP2022_804341,MVK_4598
JCP2022_804342,MX1_4599
JCP2022_804343,MX2_4600
JCP2022_804344,MXD1_4084
JCP2022_804345,MXD3_83463
JCP2022_804346,MXD4_10608
JCP2022_804347,MXI1_4601
JCP2022_804348,MYB_4602
JCP2022_804349,MYBBP1A_10514
JCP2022_804350,MYBL1_4603
JCP2022_804351,MYBL2_4605
JCP2022_804352,MYBPC3_4607
JCP2022_804353,MYC_4609
JCP2022_804354,MYCBP_26292
JCP2022_804355,MYCBP2_23077
JCP2022_804356,MYCL_4610
JCP2022_804357,MYCN_4613
JCP2022_804358,MYDGF_56005
JCP2022_804359,MYEF2_50804
JCP2022_804360,MYF5_4617
JCP2022_804361,MYF6_4618
JCP2022_804362,MYH1_4619
JCP2022_804363,MYH13_8735
JCP2022_804364,MYH2_4620
JCP2022_804365,MYH3_4621
JCP2022_804366,MYH4_4622
JCP2022_804367,MYH6_4624
JCP2022_804368,MYH7_4625
JCP2022_804369,MYH8_4626
JCP2022_804370,MYH9_4627
JCP2022_804371,MYL3_4634
JCP2022_804372,MYL6_4637
JCP2022_804373,MYL7_58498
JCP2022_804374,MYLIP_29116
JCP2022_804375,MYLK_4638
JCP2022_804376,MYLK2_85366
JCP2022_804377,MYLK3_91807
JCP2022_804378,MYLK4_340156
JCP2022_804379,MYNN_55892
JCP2022_804380,MYO10_4651
JCP2022_804381,MYO15A_51168
JCP2022_804382,MYO18B_84700
JCP2022_804383,MYO1A_4640
JCP2022_804384,MYO1E_4643
JCP2022_804385,MYO3A_53904
JCP2022_804386,MYO3B_140469
JCP2022_804387,MYO5A_4644
JCP2022_804388,MYO5B_4645
JCP2022_804389,MYO5C_55930
JCP2022_804390,MYO6_4646
JCP2022_804391,MYO7A_4647
JCP2022_804392,MYO9A_4649
JCP2022_804393,MYO9B_4650
JCP2022_804394,MYOCD_93649
JCP2022_804395,MYOD1_4654
JCP2022_804396,MYOG_4656
JCP2022_804397,MYPOP_339344
JCP2022_804398,MYRF_745
JCP2022_804399,MYSM1_114803
JCP2022_804400,MYT1_4661
JCP2022_804401,MYT1L_23040
JCP2022_804402,MZF1_7593
JCP2022_804403,N4BP2_55728
JCP2022_804404,N6AMT1_29104
JCP2022_804405,NAA10_8260
JCP2022_804406,NAA15_80155
JCP2022_804407,NAA16_79612
JCP2022_804408,NAA20_51126
JCP2022_804409,NAA50_80218
JCP2022_804410,NAA60_79903
JCP2022_804411,NAAA_27163
JCP2022_804412,NAALAD2_10003
JCP2022_804413,NAALADL1_10004
JCP2022_804414,NAALADL2_254827
JCP2022_804415,NAB1_4664
JCP2022_804416,NAB2_4665
JCP2022_804417,NACC1_112939
JCP2022_804418,NACC2_138151
JCP2022_804419,NADK_65220
JCP2022_804420,NADK2_133686
JCP2022_804421,NADSYN1_55191
JCP2022_804422,NAE1_8883
JCP2022_804423,NAGA_4668
JCP2022_804424,NAGK_55577
JCP2022_804425,NAGLU_4669
JCP2022_804426,NAGPA_51172
JCP2022_804427,NALCN_259232
JCP2022_804428,NAMPT_10135
JCP2022_804429,NANOG_79923
JCP2022_804430,NANP_140838
JCP2022_804431,NANS_54187
JCP2022_804432,NAPB_63908
JCP2022_804433,NAPEPLD_222236
JCP2022_804434,NAPSA_9476
JCP2022_804435,NARF_26502
JCP2022_804436,NARS_4677
JCP2022_804437,NAT1_9
JCP2022_804438,NAT10_55226
JCP2022_804439,NAT2_10
JCP2022_804440,NAT6_24142
JCP2022_804441,NAT8B_51471
JCP2022_804442,NAT8L_339983
JCP2022_804443,NAV1_89796
JCP2022_804444,NCALD_83988
JCP2022_804445,NCCRP1_342897
JCP2022_804446,NCEH1_57552
JCP2022_804447,NCF2_4688
JCP2022_804448,NCK1_4690
JCP2022_804449,NCK2_8440
JCP2022_804450,NCLN_56926
JCP2022_804451,NCOA1_8648
JCP2022_804452,NCOA2_10499
JCP2022_804453,NCOA3_8202
JCP2022_804454,NCOA4_8031
JCP2022_804455,NCOA6_23054
JCP2022_804456,NCOR1_9611
JCP2022_804457,NCOR2_9612
JCP2022_804458,NCR1_9437
JCP2022_804459,NCR2_9436
JCP2022_804460,NCR3_259197
JCP2022_804461,NCS1_23413
JCP2022_804462,NDOR1_27158
JCP2022_804463,NDP_4693
JCP2022_804464,NDRG1_10397
JCP2022_804465,NDRG2_57447
JCP2022_804466,NDRG3_57446
JCP2022_804467,NDRG4_65009
JCP2022_804468,NDST1_3340
JCP2022_804469,NDST2_8509
JCP2022_804470,NDST3_9348
JCP2022_804471,NDST4_64579
JCP2022_804472,NDUFA1_4694
JCP2022_804473,NDUFA10_4705
JCP2022_804474,NDUFA12_55967
JCP2022_804475,NDUFA2_4695
JCP2022_804476,NDUFA4_4697
JCP2022_804477,NDUFA4L2_56901
JCP2022_804478,NDUFA5_4698
JCP2022_804479,NDUFA6_4700
JCP2022_804480,NDUFA8_4702
JCP2022_804481,NDUFA9_4704
JCP2022_804482,NDUFAB1_4706
JCP2022_804483,NDUFB1_4707
JCP2022_804484,NDUFB10_4716
JCP2022_804485,NDUFB2_4708
JCP2022_804486,NDUFB4_4710
JCP2022_804487,NDUFB5_4711
JCP2022_804488,NDUFB7_4713
JCP2022_804489,NDUFB9_4715
JCP2022_804490,NDUFC2_4718
JCP2022_804491,NDUFS1_4719
JCP2022_804492,NDUFS2_4720
JCP2022_804493,NDUFS3_4722
JCP2022_804494,NDUFS4_4724
JCP2022_804495,NDUFS5_4725
JCP2022_804496,NDUFS6_4726
JCP2022_804497,NDUFS7_374291
JCP2022_804498,NDUFS8_4728
JCP2022_804499,NDUFV1_4723
JCP2022_804500,NDUFV2_4729
JCP2022_804501,NECTIN3_25945
JCP2022_804502,NECTIN4_81607
JCP2022_804503,NEDD4_4734
JCP2022_804504,NEDD4L_23327
JCP2022_804505,NEDD8_4738
JCP2022_804506,NEIL1_79661
JCP2022_804507,NEIL2_252969
JCP2022_804508,NEK1_4750
JCP2022_804509,NEK10_152110
JCP2022_804510,NEK11_79858
JCP2022_804511,NEK2_4751
JCP2022_804512,NEK3_4752
JCP2022_804513,NEK4_6787
JCP2022_804514,NEK5_341676
JCP2022_804515,NEK6_10783
JCP2022_804516,NEK7_140609
JCP2022_804517,NEK8_284086
JCP2022_804518,NEK9_91754
JCP2022_804519,NELL1_4745
JCP2022_804520,NEU1_4758
JCP2022_804521,NEU3_10825
JCP2022_804522,NEU4_129807
JCP2022_804523,NEURL1_9148
JCP2022_804524,NEURL1B_54492
JCP2022_804525,NEURL2_140825
JCP2022_804526,NEURL3_93082
JCP2022_804527,NEUROD1_4760
JCP2022_804528,NEUROD2_4761
JCP2022_804529,NEUROD4_58158
JCP2022_804530,NEUROD6_63974
JCP2022_804531,NEUROG1_4762
JCP2022_804532,NEUROG2_63973
JCP2022_804533,NEUROG3_50674
JCP2022_804534,NF1_4763
JCP2022_804535,NFAT5_10725
JCP2022_804536,NFATC1_4772
JCP2022_804537,NFATC2_4773
JCP2022_804538,NFATC3_4775
JCP2022_804539,NFATC4_4776
JCP2022_804540,NFE2_4778
JCP2022_804541,NFE2L1_4779
JCP2022_804542,NFE2L2_4780
JCP2022_804543,NFE2L3_9603
JCP2022_804544,NFIA_4774
JCP2022_804545,NFIB_4781
JCP2022_804546,NFIC_4782
JCP2022_804547,NFIL3_4783
JCP2022_804548,NFIX_4784
JCP2022_804549,NFKB1_4790
JCP2022_804550,NFKB2_4791
JCP2022_804551,NFKBIB_4793
JCP2022_804552,NFKBIE_4794
JCP2022_804553,NFKBIL1_4795
JCP2022_804554,NFKBIZ_64332
JCP2022_804555,NFRKB_4798
JCP2022_804556,NFS1_9054
JCP2022_804557,NFX1_4799
JCP2022_804558,NFXL1_152518
JCP2022_804559,NFYA_4800
JCP2022_804560,NFYB_4801
JCP2022_804561,NFYC_4802
JCP2022_804562,NGF_4803
JCP2022_804563,NGFR_4804
JCP2022_804564,NGLY1_55768
JCP2022_804565,NHEJ1_79840
JCP2022_804566,NHLH1_4807
JCP2022_804567,NHLH2_4808
JCP2022_804568,NHLRC1_378884
JCP2022_804569,NIM1K_167359
JCP2022_804570,NISCH_11188
JCP2022_804571,NIT1_4817
JCP2022_804572,NIT2_56954
JCP2022_804573,NKIRAS1_28512
JCP2022_804574,NKIRAS2_28511
JCP2022_804575,NKRF_55922
JCP2022_804576,NKTR_4820
JCP2022_804577,NKX1-1_54729
JCP2022_804578,NKX1-2_390010
JCP2022_804579,NKX2-1_7080
JCP2022_804580,NKX2-2_4821
JCP2022_804581,NKX2-3_159296
JCP2022_804582,NKX2-5_1482
JCP2022_804583,NKX2-6_137814
JCP2022_804584,NKX2-8_26257
JCP2022_804585,NKX3-1_4824
JCP2022_804586,NKX3-2_579
JCP2022_804587,NKX6-1_4825
JCP2022_804588,NKX6-2_84504
JCP2022_804589,NKX6-3_157848
JCP2022_804590,NLE1_54475
JCP2022_804591,NLGN1_22871
JCP2022_804592,NLGN2_57555
JCP2022_804593,NLGN3_54413
JCP2022_804594,NLGN4X_57502
JCP2022_804595,NLGN4Y_22829
JCP2022_804596,NLK_51701
JCP2022_804597,NLN_57486
JCP2022_804598,NLRC4_58484
JCP2022_804599,NLRC5_84166
JCP2022_804600,NLRP1_22861
JCP2022_804601,NLRP10_338322
JCP2022_804602,NLRP11_204801
JCP2022_804603,NLRP12_91662
JCP2022_804604,NLRP13_126204
JCP2022_804605,NLRP14_338323
JCP2022_804606,NLRP2_55655
JCP2022_804607,NLRP3_114548
JCP2022_804608,NLRP8_126205
JCP2022_804609,NLRP9_338321
JCP2022_804610,NMBR_4829
JCP2022_804611,NME1_4830
JCP2022_804612,NME2_4831
JCP2022_804613,NME3_4832
JCP2022_804614,NME4_4833
JCP2022_804615,NME5_8382
JCP2022_804616,NME6_10201
JCP2022_804617,NME7_29922
JCP2022_804618,NME8_51314
JCP2022_804619,NME9_347736
JCP2022_804620,NMI_9111
JCP2022_804621,NMNAT1_64802
JCP2022_804622,NMNAT2_23057
JCP2022_804623,NMNAT3_349565
JCP2022_804624,NMRK1_54981
JCP2022_804625,NMRK2_27231
JCP2022_804626,NMT1_4836
JCP2022_804627,NMT2_9397
JCP2022_804628,NMUR1_10316
JCP2022_804629,NMUR2_56923
JCP2022_804630,NNMT_4837
JCP2022_804631,NNT_23530
JCP2022_804632,NOBOX_135935
JCP2022_804633,NOCT_25819
JCP2022_804634,NOD1_10392
JCP2022_804635,NOD2_64127
JCP2022_804636,NOP2_4839
JCP2022_804637,NOS1_4842
JCP2022_804638,NOS2_4843
JCP2022_804639,NOS3_4846
JCP2022_804640,NOSIP_51070
JCP2022_804641,NOTCH1_4851
JCP2022_804642,NOTCH2_4853
JCP2022_804643,NOTCH3_4854
JCP2022_804644,NOTCH4_4855
JCP2022_804645,NOV_4856
JCP2022_804646,NOX3_50508
JCP2022_804647,NOX4_50507
JCP2022_804648,NOX5_79400
JCP2022_804649,NPAS1_4861
JCP2022_804650,NPAS2_4862
JCP2022_804651,NPAS3_64067
JCP2022_804652,NPAS4_266743
JCP2022_804653,NPBWR1_2831
JCP2022_804654,NPBWR2_2832
JCP2022_804655,NPC1_4864
JCP2022_804656,NPEPL1_79716
JCP2022_804657,NPEPPS_9520
JCP2022_804658,NPFFR1_64106
JCP2022_804659,NPFFR2_10886
JCP2022_804660,NPHS2_7827
JCP2022_804661,NPL_80896
JCP2022_804662,NPM1_4869
JCP2022_804663,NPPB_4879
JCP2022_804664,NPR1_4881
JCP2022_804665,NPR2_4882
JCP2022_804666,NPR3_4883
JCP2022_804667,NPSR1_387129
JCP2022_804668,NPTN_27020
JCP2022_804669,NPTXR_23467
JCP2022_804670,NPY_4852
JCP2022_804671,NPY1R_4886
JCP2022_804672,NPY2R_4887
JCP2022_804673,NPY5R_4889
JCP2022_804674,NQO1_1728
JCP2022_804675,NQO2_4835
JCP2022_804676,NR0B1_190
JCP2022_804677,NR0B2_8431
JCP2022_804678,NR1D1_9572
JCP2022_804679,NR1D2_9975
JCP2022_804680,NR1H2_7376
JCP2022_804681,NR1H3_10062
JCP2022_804682,NR1H4_9971
JCP2022_804683,NR1I2_8856
JCP2022_804684,NR1I3_9970
JCP2022_804685,NR2C1_7181
JCP2022_804686,NR2C2_7182
JCP2022_804687,NR2E1_7101
JCP2022_804688,NR2E3_10002
JCP2022_804689,NR2F1_7025
JCP2022_804690,NR2F2_7026
JCP2022_804691,NR2F6_2063
JCP2022_804692,NR3C1_2908
JCP2022_804693,NR3C2_4306
JCP2022_804694,NR4A1_3164
JCP2022_804695,NR4A2_4929
JCP2022_804696,NR4A3_8013
JCP2022_804697,NR5A2_2494
JCP2022_804698,NR6A1_2649
JCP2022_804699,NRAS_4893
JCP2022_804700,NRBF2_29982
JCP2022_804701,NRBP1_29959
JCP2022_804702,NRBP2_340371
JCP2022_804703,NRDC_4898
JCP2022_804704,NRF1_4899
JCP2022_804705,NRG1_3084
JCP2022_804706,NRG2_9542
JCP2022_804707,NRGN_4900
JCP2022_804708,NRIP1_8204
JCP2022_804709,NRK_203447
JCP2022_804710,NRL_4901
JCP2022_804711,NRP1_8829
JCP2022_804712,NRP2_8828
JCP2022_804713,NSD1_64324
JCP2022_804714,NSDHL_50814
JCP2022_804715,NSF_4905
JCP2022_804716,NSMCE1_197370
JCP2022_804717,NSMCE2_286053
JCP2022_804718,NSUN5_55695
JCP2022_804719,NSUN6_221078
JCP2022_804720,NT5C_30833
JCP2022_804721,NT5C1A_84618
JCP2022_804722,NT5C1B_93034
JCP2022_804723,NT5C2_22978
JCP2022_804724,NT5C3A_51251
JCP2022_804725,NT5E_4907
JCP2022_804726,NT5M_56953
JCP2022_804727,NTF3_4908
JCP2022_804728,NTF4_4909
JCP2022_804729,NTHL1_4913
JCP2022_804730,NTRK1_4914
JCP2022_804731,NTRK2_4915
JCP2022_804732,NTRK3_4916
JCP2022_804733,NTS_4922
JCP2022_804734,NTSR1_4923
JCP2022_804735,NTSR2_23620
JCP2022_804736,NUAK1_9891
JCP2022_804737,NUAK2_81788
JCP2022_804738,NUBP1_4682
JCP2022_804739,NUBP2_10101
JCP2022_804740,NUDT10_170685
JCP2022_804741,NUDT11_55190
JCP2022_804742,NUDT12_83594
JCP2022_804743,NUDT13_25961
JCP2022_804744,NUDT14_256281
JCP2022_804745,NUDT15_55270
JCP2022_804746,NUDT2_318
JCP2022_804747,NUDT3_11165
JCP2022_804748,NUDT4_11163
JCP2022_804749,NUDT5_11164
JCP2022_804750,NUDT6_11162
JCP2022_804751,NUDT9_53343
JCP2022_804752,NUP153_9972
JCP2022_804753,NUP214_8021
JCP2022_804754,NUP98_4928
JCP2022_804755,NUPR1_26471
JCP2022_804756,NUTF2_10204
JCP2022_804757,NXF1_10482
JCP2022_804758,NXF3_56000
JCP2022_804759,NXN_64359
JCP2022_804760,NXNL1_115861
JCP2022_804761,NXT1_29107
JCP2022_804762,NXT2_55916
JCP2022_804763,OAS1_4938
JCP2022_804764,OAS2_4939
JCP2022_804765,OAS3_4940
JCP2022_804766,OASL_8638
JCP2022_804767,OAT_4942
JCP2022_804768,OAZ1_4946
JCP2022_804769,OAZ2_4947
JCP2022_804770,OAZ3_51686
JCP2022_804771,OBP2B_29989
JCP2022_804772,OBSCN_84033
JCP2022_804773,OC90_729330
JCP2022_804774,OCA2_4948
JCP2022_804775,OCRL_4952
JCP2022_804776,ODC1_4953
JCP2022_804777,OFD1_8481
JCP2022_804778,OGDH_4967
JCP2022_804779,OGDHL_55753
JCP2022_804780,OGFOD3_79701
JCP2022_804781,OGFR_11054
JCP2022_804782,OGG1_4968
JCP2022_804783,OGT_8473
JCP2022_804784,OIT3_170392
JCP2022_804785,OLAH_55301
JCP2022_804786,OLFML2A_169611
JCP2022_804787,OLIG1_116448
JCP2022_804788,OLIG2_10215
JCP2022_804789,OLIG3_167826
JCP2022_804790,OLR1_4973
JCP2022_804791,OMA1_115209
JCP2022_804792,OMG_4974
JCP2022_804793,ONECUT1_3175
JCP2022_804794,ONECUT2_9480
JCP2022_804795,ONECUT3_390874
JCP2022_804796,OPA1_4976
JCP2022_804797,OPA3_80207
JCP2022_804798,OPCML_4978
JCP2022_804799,OPLAH_26873
JCP2022_804800,OPN1LW_5956
JCP2022_804801,OPN1SW_611
JCP2022_804802,OPN3_23596
JCP2022_804803,OPN4_94233
JCP2022_804804,OPN5_221391
JCP2022_804805,OPRD1_4985
JCP2022_804806,OPRK1_4986
JCP2022_804807,OPRL1_4987
JCP2022_804808,OPRM1_4988
JCP2022_804809,OR1A1_8383
JCP2022_804810,ORAI1_84876
JCP2022_804811,ORAI2_80228
JCP2022_804812,ORAI3_93129
JCP2022_804813,OSBP_5007
JCP2022_804814,OSBPL10_114884
JCP2022_804815,OSBPL1A_114876
JCP2022_804816,OSMR_9180
JCP2022_804817,OSR1_130497
JCP2022_804818,OSR2_116039
JCP2022_804819,OSTM1_28962
JCP2022_804820,OTC_5009
JCP2022_804821,OTOG_340990
JCP2022_804822,OTP_23440
JCP2022_804823,OTUB1_55611
JCP2022_804824,OTUB2_78990
JCP2022_804825,OTUD1_220213
JCP2022_804826,OTUD3_23252
JCP2022_804827,OTUD4_54726
JCP2022_804828,OTUD5_55593
JCP2022_804829,OTUD6B_51633
JCP2022_804830,OTUD7A_161725
JCP2022_804831,OTUD7B_56957
JCP2022_804832,OTULIN_90268
JCP2022_804833,OTX1_5013
JCP2022_804834,OTX2_5015
JCP2022_804835,OVCA2_124641
JCP2022_804836,OVCH1_341350
JCP2022_804837,OVCH2_341277
JCP2022_804838,OVGP1_5016
JCP2022_804839,OVOL1_5017
JCP2022_804840,OVOL2_58495
JCP2022_804841,OXCT1_5019
JCP2022_804842,OXCT2_64064
JCP2022_804843,OXER1_165140
JCP2022_804844,OXGR1_27199
JCP2022_804845,OXNAD1_92106
JCP2022_804846,OXSR1_9943
JCP2022_804847,OXTR_5021
JCP2022_804848,P2RX1_5023
JCP2022_804849,P2RX2_22953
JCP2022_804850,P2RX3_5024
JCP2022_804851,P2RX4_5025
JCP2022_804852,P2RX5_5026
JCP2022_804853,P2RX6_9127
JCP2022_804854,P2RX7_5027
JCP2022_804855,P2RY1_5028
JCP2022_804856,P2RY10_27334
JCP2022_804857,P2RY11_5032
JCP2022_804858,P2RY12_64805
JCP2022_804859,P2RY13_53829
JCP2022_804860,P2RY14_9934
JCP2022_804861,P2RY2_5029
JCP2022_804862,P2RY4_5030
JCP2022_804863,P2RY6_5031
JCP2022_804864,P3H1_64175
JCP2022_804865,P3H2_55214
JCP2022_804866,P3H3_10536
JCP2022_804867,P4HA1_5033
JCP2022_804868,P4HA2_8974
JCP2022_804869,P4HA3_283208
JCP2022_804870,P4HB_5034
JCP2022_804871,P4HTM_54681
JCP2022_804872,PA2G4_5036
JCP2022_804873,PAAF1_80227
JCP2022_804874,PABPC1_26986
JCP2022_804875,PACSIN1_29993
JCP2022_804876,PACSIN2_11252
JCP2022_804877,PACSIN3_29763
JCP2022_804878,PADI1_29943
JCP2022_804879,PADI2_11240
JCP2022_804880,PADI3_51702
JCP2022_804881,PADI4_23569
JCP2022_804882,PADI6_353238
JCP2022_804883,PAFAH1B1_5048
JCP2022_804884,PAFAH1B2_5049
JCP2022_804885,PAFAH1B3_5050
JCP2022_804886,PAFAH2_5051
JCP2022_804887,PAH_5053
JCP2022_804888,PAICS_10606
JCP2022_804889,PAIP1_10605
JCP2022_804890,PAIP2_51247
JCP2022_804891,PAK1_5058
JCP2022_804892,PAK2_5062
JCP2022_804893,PAK3_5063
JCP2022_804894,PAK4_10298
JCP2022_804895,PAK6_56924
JCP2022_804896,PAK7_57144
JCP2022_804897,PALD1_27143
JCP2022_804898,PAM_5066
JCP2022_804899,PAMR1_25891
JCP2022_804900,PAN2_9924
JCP2022_804901,PANK1_53354
JCP2022_804902,PANK2_80025
JCP2022_804903,PANK3_79646
JCP2022_804904,PANK4_55229
JCP2022_804905,PANX1_24145
JCP2022_804906,PANX2_56666
JCP2022_804907,PANX3_116337
JCP2022_804908,PAOX_196743
JCP2022_804909,PAPD5_64282
JCP2022_804910,PAPD7_11044
JCP2022_804911,PAPOLA_10914
JCP2022_804912,PAPOLB_56903
JCP2022_804913,PAPOLG_64895
JCP2022_804914,PAPPA_5069
JCP2022_804915,PAPPA2_60676
JCP2022_804916,PAPSS1_9061
JCP2022_804917,PAPSS2_9060
JCP2022_804918,PARG_8505
JCP2022_804919,PARK2_5071
JCP2022_804920,PARK7_11315
JCP2022_804921,PARL_55486
JCP2022_804922,PARN_5073
JCP2022_804923,PARP1_142
JCP2022_804924,PARP11_57097
JCP2022_804925,PARP14_54625
JCP2022_804926,PARP2_10038
JCP2022_804927,PARP3_10039
JCP2022_804928,PARP4_143
